org_name,tractid,FIPS,lat,lon
"PEDIATRIC DERMATOLOGY RESEARCH ALLIANCE, INC",18097320202,18097,39.90875,-86.1165
HOSPITAL FOR SPECIAL SURGERY,36061012400,36061,40.76532,-73.95395
AMERICAN GERIATRICS SOCIETY,36061001502,36061,40.70794,-74.00458
BARTH SYNDROME FOUNDATION,36119007000,36119,40.93553,-73.75409
KENT STATE UNIVERSITY,39133601502,39133,41.15242,-81.33788
"OLIGOMERIX, INC",36119011902,36119,41.07388,-73.77526
"WE THE VILLAGE, INC.",36061005600,36061,40.74291,-73.98461
WINIFRED MASTERSON BURKE MED RES INST,36119009702,36119,41.01658,-73.75221
ADVANCED SCIENCE RESEARCH CENTER,36061021703,36061,40.81566,-73.95055
NEW SCHOOL UNIVERSITY,36061006300,36061,40.73538,-73.99724
VIZLITICS INC.,36119013103,36119,41.20882,-73.77678
"BOULDER CARE, INC.",36047055300,36047,40.71636,-73.95914
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,36061008400,36061,40.75299,-73.98396
OSU CENTER FOR HEALTH SCIENCES,40143004600,40143,36.13853,-96.00504
"MASONIC MEDICAL RESEARCH LABORATORY, INC",36065021301,36065,43.08798,-75.18363
LEGACY EMANUEL HOSPITAL AND HEALTH CENTER,41051002203,41051,45.54421,-122.6701
NORTH DAKOTA STATE UNIVERSITY,38017000204,38017,46.90602,-96.79722
NORTHWEST PORTLAND AREA INDIAN HLTH BD,41051005800,41051,45.50763,-122.6862
"LUMBEE LAND DEVELOPMENT, INC.",37155960502,37155,34.68242,-79.19473
ABSENTEE SHAWNEE TRIBE OF OKLAHOMA,40125500200,40125,35.30467,-96.92576
"OCHIN, INC.",41051005702,41051,45.50926,-122.67766
"NOVASTERILIS, INC.",36109001500,36109,42.53686,-76.49246
CLEVELAND VA MEDICAL RESEARCH/ED/FDN,39035196800,39035,41.51267,-81.61329
"DIGNIFY THERAPEUTICS, LLC",37063002038,37063,35.9138,-78.84891
YORK COLLEGE,36081024600,36081,40.70263,-73.79574
ALBANY COLLEGE OF PHARMACY,36001002100,36001,42.65246,-73.77695
"QUA, INC.",36119006100,36119,40.90168,-73.79743
UNIVERSITY OF TULSA,40143002100,40143,36.14977,-95.94749
OREGON RESEARCH INSTITUTE,41039003700,41039,44.0486,-123.06806
UNIVERSITY OF NORTH CAROLINA WILMINGTON,37129011502,37129,34.22712,-77.8788
"ARONORA, INC.",41051005902,41051,45.48904,-122.67204
DENISON UNIVERSITY,39089757701,39089,40.0692,-82.51838
"ALBANY RESEARCH INSTITUTE, INC.",36001002100,36001,42.64957,-73.7745
LAUREATE INSTITUTE FOR BRAIN RESEARCH,40143007615,40143,36.06624,-95.91946
PORTLAND STATE UNIVERSITY,41051005702,41051,45.51201,-122.67948
OSTEODX INC.,39049003700,39049,39.9598,-82.96452
SILVERBILLS INC.,36119006700,36119,40.94685,-73.77205
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,36103158710,36103,40.84984,-72.88967
REACTIVE BIOSCIENCES INC,37063002038,37063,35.9138,-78.84891
"AEGISCN, LLC",37183053803,37183,35.94706,-78.69397
QUEENSBOROUGH COMMUNITY COLLEGE,36081138501,36081,40.7558,-73.75682
LADERX LLC,37063002200,37063,35.99869,-78.90802
WADSWORTH CENTER,36001001902,36001,42.64589,-73.79766
"ATTAGENE, INC.",37183053619,37183,35.85715,-78.87087
CALLA HEALTH FOUNDATION,37063002200,37063,36.00169,-78.89891
"RIP ROAD, INC.",36061000900,36061,40.70427,-74.01171
"ANELLEO, INC.",37135011208,37135,35.95632,-79.10718
"VIROGENOMICS BIODEVELOPMENT, INC.",41067030700,41067,45.42675,-122.74695
"REDBUD LABS, INC.",37135012202,37135,35.88647,-79.06516
"SUS CLINICALS, INC.",39061024401,39061,39.16283,-84.32067
PACIFIC UNIVERSITY,41067033202,41067,45.5214,-123.10882
"PROGENTEC DIAGNOSTICS, INC.",40109980007,40109,35.46854,-97.51483
"ZYMTRONIX CATALYTIC SYSTEMS, INC.",36109000202,36109,42.43964,-76.48735
"GLC BIOTECHNOLOGY, INC.",39035184108,39035,41.35835,-81.4165
CHIMERNA THERAPEUTICS INC.,36061023804,36061,40.7593,-73.95217
STATE COLLEGE OF OPTOMETRY,36061009400,36061,40.75295,-73.97867
"QUADRIDOX, INC.",37063002029,37063,35.97474,-78.99261
SURGICAL INFECTION SOCIETY FOUNDATION FOR EDUCATION AND RESEARCH,36103111802,36103,40.86021,-73.3095
CUNY GRADUATE SCH AND UNIV CTR,36061007400,36061,40.74873,-73.98413
"EQUITI FOODS, LLC",37135011700,37135,35.90131,-79.06105
COLLINGE AND ASSOCIATES,41039005000,41039,44.01861,-123.07704
"DNALI DATA TECHNOLOGIES, INC.",37183053521,37183,35.79877,-78.76109
"MOLECULAR THERANOSTICS, LLC",39035131104,39035,41.48927,-81.49032
SENAPTEC INC.,41067031302,41067,45.49231,-122.81066
"KELIOMICS, INC.",41051005902,41051,45.48903,-122.67202
PHARYNVAC SURGICAL TECHNOLOGY INC.,36047055700,36047,40.72106,-73.95657
"ERGAMI ENDOSCOPY, INC.",36047011902,36047,40.6729,-73.99376
NEUROSCOPE INC.,06037463500,06037,34.14284,-118.12513
"IHEALTHSCREEN, INC.",51003010801,51003,38.06999,-78.49881
"METABOLON, INC.",37063002037,37063,35.87433,-78.86267
BROOKLYN INNOSEQ INC.,36081085900,36081,40.75554,-73.82068
"RUMI SCIENTIFIC, INC.",06075022600,06075,37.75879,-122.39096
THEIA IMAGING LLC,37135011207,37135,35.96528,-79.069
COLLAMEDIX INC.,39035183502,39035,41.47409,-81.56423
ADVANCED & INNOVATIVE MULTIFUNCTIONAL MATERIALS LLC,39113003201,39113,39.72109,-84.15415
"PLAKOUS THERAPEUTICS, INC.",37067004104,37067,36.16706,-80.37617
LAMASSU PHARMA INC.,37063001810,37063,35.97377,-78.83852
SORBENTA INC,37135010707,37135,35.91276,-79.08021
"RAMONA OPTICS, INC.",06085510900,06085,37.42845,-122.13674
"VORTANT TECHNOLOGIES, LLC",37021002804,37021,35.73349,-82.57372
"PHOENIX NEST, INC.",36047014102,36047,40.66428,-73.98896
ALZARROK BIO LLC,40109108006,40109,35.47074,-97.41779
NEW YORK/R&D/CTR/TRANSLATIONAL MED/THER,36119013102,36119,41.16263,-73.76833
DASISIMULATIONS LLC,39049006236,39049,40.12933,-83.14458
"TRIPILL BIOTECHNOLOGY, CORP.",37135011208,37135,35.94778,-79.10136
"CATHBUDDY, INC.",36059518203,36059,40.82768,-73.47352
"MICROSTRUCTURE IMAGING, INC.",36061011900,36061,40.75715,-73.98265
VINDHYA DATA SCIENCE INC.,37183053611,37183,35.82092,-78.84257
"HEMINGWAY DESIGNS, LLC",41005022301,41005,45.39079,-122.51516
OGB4 INC,39061027000,39061,39.13238,-84.49701
TEO THERAPEUTICS INCORPORATED,41067031404,41067,45.50284,-122.81169
"NEURALENZ, INC",36061023804,36061,40.75508,-73.95526
"ONE COW STANDING, LLC",37063002200,37063,35.99853,-78.9023
PAVMED INC.,36061008200,36061,40.75228,-73.97846
"FINNEGAN THE DRAGON, INC",41067032603,41067,45.53994,-122.98399
"ASCENT BIO-NANO TECHNOLOGIES, INC.",42027011600,42027,40.83367,-77.84135
"AIMMAX THERAPEUTICS, INC.",37063002035,37063,35.91433,-78.89194
PROVIDENCE PORTLAND MEDICAL CENTER,41051001801,41051,45.52785,-122.61389
OPUS GENETICS INC.,37183050100,37183,35.77782,-78.64561
"ADDINEX TECHNOLOGIES, INC.",36061025500,36061,40.84563,-73.94139
"PENDERIA TECHNOLOGIES, INC.",41039003600,41039,44.03736,-123.05214
ONCURIE INC.,37183051400,37183,35.80246,-78.66919
"HATS & LADDERS, INC.",36061005200,36061,40.73901,-73.9891
"INSOMA BIO, INC.",37063001706,37063,36.02377,-78.96912
"CLEAR SESSION, INC.",36061017900,36061,40.79152,-73.97569
"PARION SCIENCES, INC.",37063002035,37063,35.91343,-78.90095
SPARK NEURO INC.,11001005202,11001,38.91095,-77.03231
"GENEVENTIV THERAPEUTICS, INC.",37183050100,37183,35.77873,-78.63971
"APPLIED BIOPHYSICS, INC.",36083052301,36083,42.67665,-73.69156
EDI THERAPEUTICS LLC,36055003806,36055,43.1236,-77.62435
QUEENS COLLEGE,36081080900,36081,40.73586,-73.81575
"CYTONUS THERAPEUTICS, INC.",39049005810,39049,39.94159,-82.99008
"CELL PRESERVATION SERVICES, INC.",36107020500,36107,42.10208,-76.26147
JOHN JAY COLLEGE OF CRIMINAL JUSTICE,36061014700,36061,40.771,-73.9893
"HELIXOMER, INC.",37135011107,37135,36.04924,-79.13535
"SPARIAN BIOSCIENCES, INC.",36061019100,36061,40.79962,-73.97031
KILELE HEALTH INC.,39113010200,39113,39.72446,-84.16727
"OGB5, INC.",39061027000,39061,39.13238,-84.49701
POPULATION COUNCIL,36061009000,36061,40.75321,-73.97002
"HALOMINE, INC.",36109000400,36109,42.467,-76.45893
TRAVERSE BIOTECH II INC,36061007500,36061,40.73386,-74.00741
SCIENCENTER,36109000800,36109,42.44989,-76.50406
BIOAESTHETICS CORPORATION,22071013400,22071,29.95746,-90.07489
CHEROKEE NATION,40021978302,40021,35.85318,-94.99067
"NEUROVASCULAR DIAGNOSTICS, INC.",36029014603,36029,42.9914,-78.6867
"ENYX THERAPEUTICS, LLC",36061012400,36061,40.76587,-73.95522
"THERAPYX, INC.",21111008202,21111,38.24304,-85.70839
CASTNER INCORPORATED,36029007303,36029,43.0571,-78.94702
COLUMBUS COMMUNITY CLINICAL ONCOLOGY PRG,39049004301,39049,39.97856,-83.06348
"INGENIOUS TARGETING LABORATORY, INC.",36103146618,36103,40.78874,-73.11609
"COUPLET CARE, LLC",37135010904,37135,36.0975,-78.98887
"PORTLAND VA RESEARCH FOUNDATION, INC.",41051005800,41051,45.49648,-122.68319
"GRAMERCY RESEARCH GROUP, LLC",37067002704,37067,36.15091,-80.27299
CLEVELAND CLINIC FOUNDATION,39035197200,39035,41.50266,-81.62213
CUYAHOGA COMMUNITY COLLEGE,39035107701,39035,41.49496,-81.68346
"ACADEMIC CONSORTIUM FOR INTEGRATIVE MEDICINE AND HEALTH, INC.",51059470500,51059,38.93747,-77.17694
AMERICAN FEDERATION FOR AGING RESEARCH,36061008400,36061,40.75241,-73.98401
"IPACES, LLC",36091062501,36091,42.9036,-73.7924
"OYAGEN, INC.",36055013101,36055,43.09112,-77.60098
"T3D THERAPEUTICS, INC.",37063002038,37063,35.9138,-78.84891
LAMASSU BIO INC,37063001706,37063,36.0258,-78.97315
BROOKLYN COLLEGE,36047077200,36047,40.63164,-73.95287
CYTEX THERAPEUTICS INC.,37063001505,37063,36.00915,-78.94486
THE CHRIST HOSPITAL,39061002300,39061,39.12043,-84.50916
"HASTINGS CENTER, INC.",36079010600,36079,41.39212,-73.93497
NARROWS INSTITUTE FOR BIOMEDICAL RES INC,36047016400,36047,40.60858,-74.0239
LAGUARDIA COMMUNITY COLLEGE,36081017902,36081,40.74475,-73.93489
INTERNATIONAL CHEMICAL WORKERS UNION,39153532202,39153,41.1346,-81.59571
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",36005042100,36005,40.88083,-73.87994
SOUTHEAST CLINICAL ONCOL RES CONSORTIUM,37067002501,37067,36.09712,-80.27882
VITAMIN D WORKSHOP,06065030501,06065,33.97259,-117.35036
DAYTON CLINICAL ONCOLOGY PROGRAM,39113021301,39113,39.71866,-84.11176
"ACTINIUM PHARMACEUTICALS, INC.",36061008200,36061,40.75126,-73.97987
"AVANTI BIOSCIENCES, INC.",36103158011,36103,40.89736,-73.09057
"GISMO THERAPEUTICS, INC.",21067000802,21067,38.03535,-84.50547
"SAAVSUS, INC.",41039002201,41039,44.09259,-123.09071
"AFFINERGY, LLC",37063002037,37063,35.87433,-78.86267
OREGON MUSEUM OF SCIENCES AND INDUSTRY,41051001204,41051,45.51616,-122.64234
UNIVERSITY OF DAYTON,39113003403,39113,39.73665,-84.17369
"SCION NEUROSTIM, LLC",37183053803,37183,35.94706,-78.69397
"CIVATECH ONCOLOGY, INC.",37063002035,37063,35.9141,-78.89897
VASCULAR VISION PHARMACEUTICALS COMPANY,36083052306,36083,42.67272,-73.64184
"MASSMATRIX, INC.",39049000120,39049,40.04822,-83.02439
COLLEGE OF STATEN ISLAND,36085027301,36085,40.60425,-74.15284
"ASAKE BIOTECHNOLOGY, LLC",39009973300,39009,39.2956,-82.08074
ROGOSIN INSTITUTE,36061012400,36061,40.76569,-73.95414
"ALTIS BIOSYSTEMS, INC.",37135012102,37135,35.93409,-79.02305
PACE UNIVERSITY NEW YORK,36061001501,36061,40.71167,-74.00542
BOWLING GREEN STATE UNIVERSITY,39173021701,39173,41.37644,-83.6508
LEWIS AND CLARK COLLEGE,41051006300,41051,45.4501,-122.67249
YORK SOUND INC,36081073700,36081,40.71851,-73.84359
PPD DEVELOPMENT LP,37129011300,37129,34.24621,-77.9498
"TOGETHER SENIOR HEALTH, INC.",36061005200,36061,40.73735,-73.99243
"ILIAD BIOTECHNOLOGIES, LLC",36061004800,36061,40.73322,-73.9855
INTERNATIONAL AIDS VACCINE INITIATIVE,36061000900,36061,40.70228,-74.01089
"BIOCHIP LABS, INC.",39035197200,39035,41.50305,-81.6387
"RNET TECHNOLOGIES, INC.",39113040401,39113,39.64116,-84.1603
MEDGAR EVERS COLLEGE,36047032100,36047,40.66714,-73.95183
UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,37155960502,37155,34.69413,-79.19811
"FRONTIER SCI & TECHNOLOGY RSCH FDN, INC",25021400202,25021,42.35056,-71.11624
"SCITOVATION, LLC",37063002038,37063,35.9138,-78.84891
VISITING NURSE SERVICE OF NEW YORK,36061015700,36061,40.77643,-73.98001
INTERNATIONAL CANNABINOID RES SOCIETY,37067000100,37067,36.09443,-80.24118
"ECLIPSE LIFE SCIENCES, INC.",37063002038,37063,35.9138,-78.84891
"CELL MICROSYSTEMS, INC.",37135011500,37135,35.91136,-79.03166
PRENTKE ROMICH COMPANY,39169000600,39169,40.78346,-81.96244
IBM THOMAS J. WATSON RESEARCH CENTER,36119014808,36119,41.29491,-73.7977
"GENERAL NUTRACEUTICAL TECHNOLOGY, LLC",36119011000,36119,41.06896,-73.80612
SAINT REGIS MOHAWK TRIBE,36033940000,36033,44.9785,-74.6853
NEW YORK HALL OF SCIENCE,36081039902,36081,40.75257,-73.85476
"THRIVE NEUROMEDICAL, LLC",39049007830,39049,39.99591,-83.04042
INSTITUTE FOR BASIC RES IN DEV DISABIL,36085027301,36085,40.59771,-74.14209
NATIONAL UNIVERSITY OF NATURAL MEDICINE,41051005701,41051,45.50162,-122.67707
GILGAMESH PHARMACEUTICALS INC,36061006100,36061,40.73435,-73.99224
"SAPIENCE THERAPEUTICS, INC.",36119010100,36119,40.98857,-73.80736
"DEEP CREEK PHARMA, LLC",37197050502,37197,36.12246,-80.5829
CHILDREN'S CANCER THERAPY DEVELOP/INST,08069001305,08069,40.59649,-105.07183
UNION COLLEGE,36093033400,36093,42.81448,-73.93092
"SURGIVANCE, INC.",36061010602,36061,40.76109,-73.95792
SANFORD RESEARCH NORTH,38017000801,38017,46.87315,-96.79014
"MUTAGENTECH, INC.",36047044300,36047,40.70219,-73.91972
"HEMEX HEALTH, INC.",41051004601,41051,45.52467,-122.70375
INTERNATIONAL MAMMALIAN GENOME SOCIETY,37135011700,37135,35.90134,-79.05435
HIGH POINT UNIVERSITY,37081014411,37081,35.98547,-79.99024
SOCIETY FOR INVESTIGATIVE DERMATOLOGY,39035107701,39035,41.50098,-81.69049
FOUNDATION FOR AIDS RESEARCH,36061000700,36061,40.70456,-74.00618
"TRIANGLE BIOTECHNOLOGY, INC.",37135011601,37135,35.909,-79.05117
"LOKI THERAPEUTICS, INC",36047044300,36047,40.70219,-73.91972
"BEDROCK THERAPEUTICS, INC.",37135011400,37135,35.91467,-79.05207
MOLECULAR TECHNOLOGIES LABORATORIES LLC,39049001902,39049,39.99362,-83.04767
VOICELOVE LLC,36119010702,36119,40.98837,-73.81158
"MUCOMMUNE, LLC",37135010709,37135,35.89634,-79.07945
TET MEDICAL,36109000600,36109,42.49367,-76.50953
AUTOTUNE ME LLC,36047061003,36047,40.58281,-73.95756
"NANODIAGNOSTIC TECHNOLOGY, LLC",37025041002,37025,35.50204,-80.62501
"TRANSCHROMIX, LLC.",37135011206,37135,35.96236,-79.02474
"ENTERX BIOSCIENCES, INC.",41051001102,41051,45.50537,-122.65645
LIFEBIO INC,39159050502,39159,40.23824,-83.36613
"PREDICTIVE, LLC",37183054021,37183,35.93175,-78.56555
FAYETTEVILLE STATE UNIVERSITY,37051001000,37051,35.07155,-78.89445
ISABL INC.,36061012400,36061,40.76665,-73.95284
PULVINAR NEURO LLC,37135011902,37135,35.93495,-79.03747
CHILDREN'S HOSPITAL MED CTR OF AKRON,39153508301,39153,41.08152,-81.51855
MOGLING BIO INC,39061005000,39061,39.14087,-84.44277
NEW YORK INST OF TECHNOLOGY,36059302502,36059,40.78278,-73.59024
"STEMCULTURES, LLC",36083052406,36083,42.6246,-73.71012
"IRX REMINDER, LLC",39153507202,39153,41.11573,-81.5501
ASHLAND UNIVERSITY,39005970600,39005,40.86231,-82.31995
"VETERANS HEALTH RESEARCH INSTITUTE OF CENTRAL NEW YORK, INC.",36067004301,36067,43.0386,-76.139
"CERAMEDIX HOLDING, LLC",36061010200,36061,40.76133,-73.97287
"AMALGENT THERAPEUTICS, INC.",37135011206,37135,35.95658,-79.019
CAROLINAS MEDICAL CENTER,37119003500,37119,35.20398,-80.83909
LIGHTOPTECH CORPORATION,36055013205,36055,43.06939,-77.68456
ASCRIBE BIOSCIENCE INC.,36109001100,36109,42.42327,-76.50188
"CHESS MOBILE HEALTH, INC.",36055011708,36055,43.0462,-77.46778
BOYCE THOMPSON INST FOR PLANT RESEARCH,36109000300,36109,42.447,-76.4676
21MEDTECH LLC,37063002038,37063,35.9138,-78.84891
"BRAIN ELECTROPHYSIOLOGY LABORATORY COMPANY, LLC",41039003700,41039,44.0486,-123.06806
"TEACHLEY, LLC",36085016901,36085,40.61306,-74.11007
"CLARAMETYX BIOSCIENCE, INC.",39049007830,39049,39.99591,-83.04042
"REWIRE NEUROSCIENCE, LLC",41067031706,41067,45.48741,-122.84796
NZUMBE EPIGENETICS,41051003000,41051,45.56146,-122.62212
KILLER SNAILS LLC,36047082600,36047,40.64542,-73.94686
"VERRA THERAPEUTICS, INC.",36109001500,36109,42.52651,-76.4877
FAMILY HEALTH INTERNATIONAL,37063002300,37063,35.99283,-78.90391
ROCHESTER GENERAL HOSPITAL (NY),36055008100,36055,43.19244,-77.58659
"TRANSTIMULATION RESEARCH, INC.",40109103900,40109,35.45209,-97.49595
"BIOINCEPT, LLC",34007603503,34007,39.87554,-74.98492
DOUBLE S INSTRUCTIONAL SYSTEMS,41039002404,41039,44.10761,-123.13917
MULTNOMAH COUNTY HEALTH DEPARTMENT,41051001101,41051,45.5126,-122.66025
TRACE BIOSCIENCES INC,41051005902,41051,45.48903,-122.67202
RESEARCH INST OF FOX CHASE CAN CTR,42101033900,42101,40.06789,-75.09109
VANDERBILT UNIVERSITY,47037016500,47037,36.14338,-86.80336
BROWN UNIVERSITY,44007003602,44007,41.82614,-71.40451
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,47157011300,47157,35.15561,-90.04528
CHILDREN'S HOSP OF PHILADELPHIA,42101036901,42101,39.94663,-75.1966
MEHARRY MEDICAL COLLEGE,47037014200,47037,36.1669,-86.80615
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,42003040500,42003,40.44091,-79.95912
MEDICAL UNIVERSITY OF SOUTH CAROLINA,45019000600,45019,32.78675,-79.94726
UNIVERSITY OF TENNESSEE KNOXVILLE,47093000901,47093,35.95494,-83.93035
VANDERBILT UNIVERSITY MEDICAL CENTER,47037016500,47037,36.14378,-86.801
CLEMSON UNIVERSITY,45077011206,45077,34.67315,-82.82396
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,45079002900,45079,33.99962,-81.02825
UNIVERSITY OF PENNSYLVANIA,42101036902,42101,39.95346,-75.19398
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,42043024105,42043,40.26441,-76.67401
WOMEN AND INFANTS HOSPITAL-RHODE ISLAND,44007000700,44007,41.81096,-71.41208
THOMAS JEFFERSON UNIVERSITY,42101000902,42101,39.94821,-75.15782
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,47157003800,47157,35.13883,-90.03316
"PENNSYLVANIA STATE UNIVERSITY, THE",42027011201,42027,40.87072,-77.83415
ASIAN COMMUNITY HEALTH COALITION,42101037600,42101,39.9607,-75.15706
DREXEL UNIVERSITY,42101036902,42101,39.95407,-75.18654
RHODE ISLAND HOSPITAL,44007000600,44007,41.81168,-71.40937
MONELL CHEMICAL SENSES CENTER,42101036902,42101,39.95574,-75.19306
PLANS4CARE INC.,44007003300,44007,41.84875,-71.39958
WILLS EYE HEALTH SYSTEM,42101000902,42101,39.94787,-75.15511
TEMPLE UNIV OF THE COMMONWEALTH,42101037700,42101,39.98027,-75.15705
MAGEE-WOMEN'S RES INST AND FOUNDATION,42003040900,42003,40.43708,-79.96154
LEHIGH UNIVERSITY,42095011100,42095,40.60674,-75.38109
SANFORD RESEARCH/USD,46099000100,46099,43.60179,-96.69795
WISTAR INSTITUTE,42101036902,42101,39.95129,-75.19577
"LOXIGEN, INC.",45063021049,45063,34.01143,-81.23664
CARNEGIE-MELLON UNIVERSITY,42003140100,42003,40.44296,-79.94108
"ENDOTHEIA, INC.",47037018500,47037,36.09323,-86.8745
UNIVERSITY OF RHODE ISLAND,44009051400,44009,41.48604,-71.52866
"MISSOURI BREAKS RESEARCH, INC.",46041941700,46041,45.4277,-101.07448
"ATLAS BIOLOGICS, LLC",42027011702,42027,40.80669,-77.82112
OAK RIDGE ASSOCIATED UNIVERSITIES,47001020400,47001,36.02063,-84.25398
EAST TENNESSEE STATE UNIVERSITY,47179060401,47179,36.33089,-82.36558
"OCEAN STATE RESEARCH INSTITUTE, INC.",44007002200,44007,41.83105,-71.43147
GORDON RESEARCH CONFERENCES,44009051306,44009,41.48,-71.56965
"QRONO, INC",42003982200,42003,40.44455,-79.9489
UNIVERSITY OF MEMPHIS,47157007300,47157,35.12012,-89.9397
VILLANOVA UNIVERSITY,42045409701,42045,40.03557,-75.34775
NATIONAL DISEASE RESEARCH INTERCHANGE,42101000403,42101,39.95368,-75.16796
EMMA PENDLETON BRADLEY HOSPITAL,44007010502,44007,41.79238,-71.3674
"EVRYS BIO, LLC",42017104503,42017,40.33613,-75.12527
ALTRUMED LLC,42101003300,42101,39.94147,-75.2
DUQUESNE UNIVERSITY,42003010302,42003,40.43782,-79.99365
FURMAN UNIVERSITY,45045003803,45045,34.9301,-82.43324
UNIVERSITY OF SOUTH DAKOTA,46027965900,46027,42.78263,-96.92543
MIRIAM HOSPITAL,44007003300,44007,41.85206,-71.39844
LYNTHERA CORPORATION,42071011504,42071,40.06531,-76.41685
"ACTUATED MEDICAL, INC.",42027011201,42027,40.8861,-77.77614
APEX ORTHOPAEDIC TECHNOLOGIES LLC,45019004614,45019,32.85031,-79.83126
"ACEPRE, LLC",45079011604,45079,33.97998,-80.96192
EXPANSE BIO LLC,45019003900,45019,32.84295,-80.01541
CREMEDICAL CORPORATION,44009051305,44009,41.48938,-71.51544
"SYLVATICA BIOTECH, INC.",36047003300,36047,40.68819,-73.97937
"FRD ACCEL, LLC",45019000600,45019,32.78767,-79.94955
FLUIDISPEC LLC,42101003300,42101,39.94147,-75.2
MAGNIFY BIOSCIENCES INC.,42003412004,42003,40.59251,-80.10452
LUCIE MEDICAL INC,45083021302,45083,34.94397,-81.88018
"RENERVA, LLC",42003516100,42003,40.43388,-79.88874
"LIFESENSORS, INC.",42029302104,42029,40.06142,-75.54051
"DOTY SCIENTIFIC, INC.",45079011414,45079,34.12478,-80.86779
VEST INC.,42003421100,42003,40.48558,-79.88652
VELLUM BIOSCIENCES LLC,42101003300,42101,39.94147,-75.2
ONCOBLAZE LLC,45019005701,45019,32.8456,-80.06639
"FIBROBIOLOGICS, LLC",45019003000,45019,32.77093,-79.9823
"PHRASE HEALTH, INC.",42101001302,42101,39.94425,-75.18194
THENDOR THERAPEUTICS LLC,45063021037,45063,33.90735,-81.30593
"FLIK THERAPEUTICS, INC.",42101026400,42101,40.05869,-75.15921
"NRG ONCOLOGY FOUNDATION, INC.",42101000403,42101,39.95357,-75.16757
"FIBROTHERAPEUTICS, INC.",45019002612,45019,32.82141,-80.02059
SHIFA BIOMEDICAL CORPORATION,42029302104,42029,40.06554,-75.53122
ECOG-ACRIN MEDICAL RESEARCH FOUNDATION,42101000404,42101,39.95285,-75.17046
NURELM E-BUSINESS SOFTWARE,42003111500,42003,40.45972,-79.92811
INTEGRAL MOLECULAR,42101009100,42101,39.95695,-75.19702
"CHEMIA BIOSCIENCES, INC.",42003141400,42003,40.4216,-79.92102
"VOLUMETRIX, LLC",47037016800,47037,36.13132,-86.80851
HEPATITIS B FOUNDATION,42017104503,42017,40.33613,-75.12527
"ST. JUDE CHILDREN'S RESEARCH HOSPITAL GRADUATE SCHOOL OF BIOMEDICAL SCIENCES, LLC",47157011300,47157,35.15435,-90.04362
"BEHAIVIOR, LLC",42003040400,42003,40.44629,-79.9479
DUO ONCOLOGY INC,42003040500,42003,40.44068,-79.95602
"RTM VITAL SIGNS, LLC",42091201406,42091,40.12972,-75.18001
GEISINGER CLINIC,42093050200,42093,40.96976,-76.60444
"BASIC HEALTH INTERNATIONAL, INC.",36047000502,36047,40.69596,-73.9936
"NUBAD, LLC",45045002103,45045,34.81767,-82.41189
"TAVO BIOTHERAPEUTICS, INC",47157009600,47157,35.12911,-89.88245
MIDDLE TENNESSEE STATE UNIVERSITY,47149041500,47149,35.84382,-86.37063
FRANKLIN AND MARSHALL COLLEGE,42071011805,42071,40.04875,-76.3151
COLUMBIA INTERNATIONAL UNIVERSITY,45079010501,45079,34.08122,-81.0695
SWARTHMORE COLLEGE,42045407600,42045,39.90635,-75.35106
ARCADIA UNIVERSITY,42091202500,42091,40.09056,-75.16329
SAINT JOSEPH'S UNIVERSITY,42101011700,42101,39.99374,-75.23964
HAVERFORD COLLEGE,42091205300,42091,40.01203,-75.29943
BRYN MAWR COLLEGE,42091205000,42091,40.02184,-75.32223
SOUTH DAKOTA STATE UNIVERSITY,46011958900,46011,44.30671,-96.78604
"BUTLER HOSPITAL (PROVIDENCE, RI)",44007003400,44007,41.84359,-71.37966
UNIVERSITY OF SOUTH CAROLINA,45083021806,45083,34.99427,-81.96981
