"CBSA_FIPS","CBSA_NAME","state_name","state","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"30460","Clark County, KY","Kentucky","KY",590556.602751982,1543767.02249211,5.07878678366705
"18340","Clay County, KY","Kentucky","KY",113814.971186028,297522.368497961,0.978808752199838
"21053","Clinton County, KY","Kentucky","KY",20676.4211816671,54049.987782154,0.177817222162337
"21055","Crittenden County, KY","Kentucky","KY",14145.1573327131,36976.6882910896,0.121648353061332
"21057","Cumberland County, KY","Kentucky","KY",24400.8558833951,63785.9884350288,0.209847360597198
"36980","Daviess County, KY","Kentucky","KY",106762.239526723,279085.906178543,0.918155259929818
"14540","Edmonson County, KY","Kentucky","KY",58388.3989747226,152632.422384657,0.502140231182614
"21063","Elliott County, KY","Kentucky","KY",23446.0721071551,61290.0994711242,0.201636220121534
"40080","Estill County, KY","Kentucky","KY",110282.558794855,288288.331093378,0.948430005635751
"30460","Fayette County, KY","Kentucky","KY",17817566.3757897,46576689.2857181,153.231070831791
"21069","Fleming County, KY","Kentucky","KY",96314.84711317,251775.501377513,0.828307685173261
"38210","Floyd County, KY","Kentucky","KY",46058.16079206,120400.092753315,0.396100182811716
"23180","Franklin County, KY","Kentucky","KY",441176.262684019,1153273.64432827,3.79411585908256
"21075","Fulton County, KY","Kentucky","KY",3297.27620220163,8619.37067723322,0.028356575338934
"17140","Gallatin County, KY","Kentucky","KY",51383.0601128725,134319.849015888,0.441894316970704
"21079","Garrard County, KY","Kentucky","KY",216863.880638251,566901.302498175,1.86502937348895
"17140","Grant County, KY","Kentucky","KY",118681.318618099,310243.429697874,1.02065934011565
"32460","Graves County, KY","Kentucky","KY",80011.6554443805,209157.521081702,0.688100236821672
"21085","Grayson County, KY","Kentucky","KY",69796.6310756324,182454.546835134,0.600251027250438
"15820","Green County, KY","Kentucky","KY",44281.6660883963,115756.178983885,0.380822328360208
"26580","Greenup County, KY","Kentucky","KY",101483.166147401,265285.942966996,0.87275522886765
"21091","Hancock County, KY","Kentucky","KY",4178.54751618459,10923.0915840106,0.0359355086391875
"21060","Hardin County, KY","Kentucky","KY",363886.014069512,951230.120616456,3.1294197209978
"21095","Harlan County, KY","Kentucky","KY",53748.340523628,140502.900530435,0.462235728503201
"21097","Harrison County, KY","Kentucky","KY",105961.750525939,276993.357360159,0.911271054523078
"21099","Hart County, KY","Kentucky","KY",123556.116733255,322986.581728374,1.06258260390599
"25775","Henderson County, KY","Kentucky","KY",52326.5701462701,136786.267422121,0.450008503257923
"31140","Henry County, KY","Kentucky","KY",109207.248372381,285477.374850707,0.93918233600248
"21105","Hickman County, KY","Kentucky","KY",1450.10360759256,3790.69866997727,0.012470891025296
"31580","Hopkins County, KY","Kentucky","KY",93481.5163960437,244368.925099252,0.803941041005976
"21109","Jackson County, KY","Kentucky","KY",40864.6026392792,106823.673882887,0.351435582697801
"31140","Jefferson County, KY","Kentucky","KY",13601530.8048262,35555600.621605,116.973164921506
"30460","Jessamine County, KY","Kentucky","KY",1510066.59504705,3947447.20546224,12.9865727174047
"21115","Johnson County, KY","Kentucky","KY",33808.409579284,88378.1631569095,0.290752322381842
"17140","Kenton County, KY","Kentucky","KY",3285655.44995742,8588993.00639259,28.2566368696338
"21119","Knott County, KY","Kentucky","KY",21256.276170426,55565.7798422242,0.182803975065663
"18340","Knox County, KY","Kentucky","KY",43452.9997249023,113589.972055287,0.37369579763416
"21060","Larue County, KY","Kentucky","KY",107111.128300324,279997.932190433,0.92115570338279
"18340","Laurel County, KY","Kentucky","KY",291685.841916294,762492.505510657,2.50849824048013
"26580","Lawrence County, KY","Kentucky","KY",41044.2555097894,107293.302324423,0.352980597384188
"21129","Lee County, KY","Kentucky","KY",20146.529940129,52664.8053620744,0.173260157485109
"21131","Leslie County, KY","Kentucky","KY",33369.2843941093,87230.2512100118,0.28697584578934
"21133","Letcher County, KY","Kentucky","KY",22152.8832971773,57909.5899155686,0.190514796355725
"21135","Lewis County, KY","Kentucky","KY",34084.173466466,89099.0342690808,0.293123891811608
"19220","Lincoln County, KY","Kentucky","KY",130772.398074787,341850.577335518,1.12464262344317
"37140","Livingston County, KY","Kentucky","KY",4918.42891847872,12857.2067968357,0.042298488698917
"21141","Logan County, KY","Kentucky","KY",112157.900986927,293190.640911807,0.964557948487573
"21143","Lyon County, KY","Kentucky","KY",18582.0533166449,48575.1255455423,0.159805658523146
"37140","McCracken County, KY","Kentucky","KY",114586.338776501,299538.791382478,0.985442513477909
"21147","McCreary County, KY","Kentucky","KY",47932.3525636174,125299.395271098,0.41221823204711
"36980","McLean County, KY","Kentucky","KY",11147.0796210732,29139.4488452342,0.0958648847412297
"40080","Madison County, KY","Kentucky","KY",1397182.61634108,3652358.53338252,12.0157705005332
"21153","Magoffin County, KY","Kentucky","KY",21966.8321316991,57423.2357669178,0.188914756332612
"21155","Marion County, KY","Kentucky","KY",63108.7404457043,164971.811130538,0.542735167833057
"21157","Marshall County, KY","Kentucky","KY",26120.8345684804,68282.1643494977,0.224639177288931
"21159","Martin County, KY","Kentucky","KY",12266.1396221437,32064.7703432789,0.105488800750436
"21161","Mason County, KY","Kentucky","KY",144050.13137389,376559.742731487,1.23883112981545
"31140","Meade County, KY","Kentucky","KY",153334.909161791,400830.970406081,1.3186802187914
"34460","Menifee County, KY","Kentucky","KY",36580.7709183672,95625.3601059652,0.314594629897958
"21167","Mercer County, KY","Kentucky","KY",156366.050207715,408754.640322587,1.34474803178635
"23980","Metcalfe County, KY","Kentucky","KY",26363.2758931823,68915.9273456612,0.226724172681368
"21171","Monroe County, KY","Kentucky","KY",24553.0536366174,64183.8467795586,0.21115626127491
"34460","Montgomery County, KY","Kentucky","KY",360510.081025816,942405.134021246,3.10038669682202
"21175","Morgan County, KY","Kentucky","KY",15709.7898207139,41066.7755512094,0.13510419245814
"21177","Muhlenberg County, KY","Kentucky","KY",54359.0365958688,142099.313901647,0.467487714724471
"31140","Nelson County, KY","Kentucky","KY",258706.025177511,676280.35708676,2.22487181652659
"21181","Nicholas County, KY","Kentucky","KY",67742.3575991252,177084.494864783,0.582584275352476
"21183","Ohio County, KY","Kentucky","KY",32887.3951609826,85970.5502717302,0.28283159838445
"31140","Oldham County, KY","Kentucky","KY",922842.696884027,2412392.16657367,7.93644719320263
"21187","Owen County, KY","Kentucky","KY",29611.0572648934,77405.9141725758,0.254655092478083
"21189","Owsley County, KY","Kentucky","KY",3058.98190531998,7996.44837739004,0.0263072443857518
"17140","Pendleton County, KY","Kentucky","KY",128849.899413724,336824.996349877,1.10810913495802
"21193","Perry County, KY","Kentucky","KY",53207.0804663672,139087.999023792,0.457580892010757
"38210","Pike County, KY","Kentucky","KY",108043.907601221,282436.299515897,0.929177605370502
"21197","Powell County, KY","Kentucky","KY",69971.3375497713,182911.244960487,0.601753502928033
"43700","Pulaski County, KY","Kentucky","KY",106890.923996555,279422.298727382,0.919261946370375
"21201","Robertson County, KY","Kentucky","KY",2527.66542883266,6607.54026750595,0.0217379226879609
"40080","Rockcastle County, KY","Kentucky","KY",31139.5107017233,81401.4262034245,0.267799792034821
"21205","Rowan County, KY","Kentucky","KY",261740.25797754,684212.109121063,2.25096621860685
"21207","Russell County, KY","Kentucky","KY",13010.4046053107,34010.3446229579,0.111889479605672
"30460","Scott County, KY","Kentucky","KY",1002516.67776962,2620666.97658965,8.62164342881875
"31140","Shelby County, KY","Kentucky","KY",311901.151348415,815337.106528332,2.68234990159637
"23190","Simpson County, KY","Kentucky","KY",76889.8905506411,200996.952437696,0.661253058735514
"31140","Spencer County, KY","Kentucky","KY",123186.464736747,322020.278821341,1.05940359673602
"15820","Taylor County, KY","Kentucky","KY",31536.2684863925,82438.586030332,0.271211908982975
"21219","Todd County, KY","Kentucky","KY",31865.4896720832,83299.1992335485,0.274043211179915
"17300","Trigg County, KY","Kentucky","KY",26415.5645334445,69052.6144610224,0.227173854987623
"21223","Trimble County, KY","Kentucky","KY",16050.4421505987,41957.2707731078,0.138033802495149
"21225","Union County, KY","Kentucky","KY",11909.6482254152,31132.870404294,0.10242297473857
"14540","Warren County, KY","Kentucky","KY",377310.558381859,986323.062943761,3.24487080208399
"21229","Washington County, KY","Kentucky","KY",30200.6610262088,78947.1903835511,0.259725684825396
"21231","Wayne County, KY","Kentucky","KY",56055.1337135701,146533.061293598,0.482074149936702
"25775","Webster County, KY","Kentucky","KY",4579.95490894748,11972.40589638,0.0393876122169483
"18340","Whitley County, KY","Kentucky","KY",36181.7347354547,94582.2443451881,0.31116291872491
"21237","Wolfe County, KY","Kentucky","KY",836.751332512007,2187.34175037387,0.00719606145960326
"30460","Woodford County, KY","Kentucky","KY",962217.392680776,2515321.09262144,8.27506957705467
"29180","Acadia Parish, LA","Louisiana","LA",149043.575825925,412381.176848365,1.46062704309406
"22003","Allen Parish, LA","Louisiana","LA",30070.2111000118,83199.7553251449,0.294688068780115
"12940","Ascension Parish, LA","Louisiana","LA",751976.708569991,2080606.54962301,7.36937174398591
"12940","Assumption Parish, LA","Louisiana","LA",58459.6925671007,161749.184326946,0.572904987157587
"22009","Avoyelles Parish, LA","Louisiana","LA",27191.423166723,75234.5817224057,0.266475947033885
"19760","Beauregard Parish, LA","Louisiana","LA",21746.5827569902,60169.5265298252,0.213116511018504
"22013","Bienville Parish, LA","Louisiana","LA",30125.2350360768,83351.9982875374,0.295227303353552
"43340","Bossier Parish, LA","Louisiana","LA",633573.811829358,1753003.52728822,6.20902335592771
"43340","Caddo Parish, LA","Louisiana","LA",2260947.97676709,6255703.28868856,22.1572901723174
"29340","Calcasieu Parish, LA","Louisiana","LA",156221.474598428,432241.344096099,1.53097045106459
"22021","Caldwell Parish, LA","Louisiana","LA",7466.15792903423,20657.7370158301,0.0731683477045355
"29340","Cameron Parish, LA","Louisiana","LA",1971.54952224041,5454.9812542468,0.019321185317956
"22025","Catahoula Parish, LA","Louisiana","LA",8585.03780973809,23753.5095065245,0.0841333705354333
"22027","Claiborne Parish, LA","Louisiana","LA",31620.5269675819,87489.246357633,0.309881164282303
"35020","Concordia Parish, LA","Louisiana","LA",5389.07638663464,14910.7645205837,0.0528129485890194
"43340","De Soto Parish, LA","Louisiana","LA",85351.6743175227,236155.256648882,0.836446408311723
"12940","East Baton Rouge Parish, LA","Louisiana","LA",6393233.47546418,17689116.2860821,62.653688059549
"22035","East Carroll Parish, LA","Louisiana","LA",5203.99789771072,14398.6801543249,0.050999179397565
"12940","East Feliciana Parish, LA","Louisiana","LA",68172.443756637,188622.907288708,0.668089948815042
"22039","Evangeline Parish, LA","Louisiana","LA",55354.7202543665,153158.192536046,0.542476258492792
"22041","Franklin Parish, LA","Louisiana","LA",12149.108830585,33614.7584319031,0.119061266539733
"10780","Grant Parish, LA","Louisiana","LA",10433.2552957847,28867.2495502939,0.10224590189869
"35340","Iberia Parish, LA","Louisiana","LA",110197.913114583,304901.065642046,1.07993954852291
"12940","Iberville Parish, LA","Louisiana","LA",205703.903756751,569151.789625519,2.01589825681616
"22049","Jackson Parish, LA","Louisiana","LA",14614.1266426275,40435.0922882885,0.14321844109775
"35380","Jefferson Parish, LA","Louisiana","LA",7306577.33646391,20216201.4970959,71.6044578973464
"29340","Jefferson Davis Parish, LA","Louisiana","LA",26386.5178947947,73007.5297917884,0.258587875368988
"29180","Lafayette Parish, LA","Louisiana","LA",993036.928599472,2747583.95321931,9.73176190027483
"26380","Lafourche Parish, LA","Louisiana","LA",242805.182584094,671805.452761381,2.37949078932412
"22059","La Salle Parish, LA","Louisiana","LA",9117.64410452267,25227.1510870018,0.0893529122243222
"40820","Lincoln Parish, LA","Louisiana","LA",66803.1577009412,184834.298541496,0.654670945469224
"12940","Livingston Parish, LA","Louisiana","LA",714167.357460143,1975993.75688673,6.9988401031094
"22065","Madison Parish, LA","Louisiana","LA",5003.44057141658,13843.7681711386,0.0490337175998825
"33740","Morehouse Parish, LA","Louisiana","LA",16275.0589882153,45030.6424926057,0.15949557808451
"35060","Natchitoches Parish, LA","Louisiana","LA",49526.3199142056,137031.884655281,0.485357935159215
"35380","Orleans Parish, LA","Louisiana","LA",14667437.3145454,40582594.9062458,143.740885682544
"33740","Ouachita Parish, LA","Louisiana","LA",173801.448310441,480882.489533931,1.70325419344232
"35380","Plaquemines Parish, LA","Louisiana","LA",106167.377209189,293749.178478944,1.04044029665005
"12940","Pointe Coupee Parish, LA","Louisiana","LA",96569.9203632126,267194.457640002,0.946385219559483
"10780","Rapides Parish, LA","Louisiana","LA",135922.358410542,376076.740045543,1.33203911242331
"22081","Red River Parish, LA","Louisiana","LA",13620.3194665096,37685.3771759341,0.133479130771794
"33740","Richland Parish, LA","Louisiana","LA",17359.9888030534,48032.4802528817,0.170127890269923
"22085","Sabine Parish, LA","Louisiana","LA",18129.9584382658,50162.8705266445,0.177673592695005
"35380","St. Bernard Parish, LA","Louisiana","LA",433067.399788353,1198232.41618924,4.24406051792586
"35380","St. Charles Parish, LA","Louisiana","LA",416599.150106617,1152667.24407932,4.08267167104484
"12940","St. Helena Parish, LA","Louisiana","LA",12019.7403368647,33256.8152505763,0.117793455301274
"35380","St. James Parish, LA","Louisiana","LA",49454.2300146581,136832.422736513,0.484651454143649
"35380","St. John the Baptist Parish, LA","Louisiana","LA",312459.947210003,864529.719140208,3.06210748265803
"36660","St. Landry Parish, LA","Louisiana","LA",178740.951475639,494549.35251023,1.75166132446126
"29180","St. Martin Parish, LA","Louisiana","LA",169661.750167822,469428.566864738,1.66268515164466
"34020","St. Mary Parish, LA","Louisiana","LA",74924.3657390628,207304.460771785,0.734258784242816
"43640","St. Tammany Parish, LA","Louisiana","LA",1825298.71547843,5050327.24971614,17.8879274116886
"25220","Tangipahoa Parish, LA","Louisiana","LA",314364.459363569,869799.218069347,3.08077170176298
"22107","Tensas Parish, LA","Louisiana","LA",3885.93623080944,10751.8015931832,0.0380821750619325
"26380","Terrebonne Parish, LA","Louisiana","LA",110568.243138927,305925.713168214,1.08356878276148
"33740","Union Parish, LA","Louisiana","LA",18144.2242597188,50202.3419108145,0.177813397745244
"29180","Vermilion Parish, LA","Louisiana","LA",123692.603615335,342238.846348569,1.21218751543028
"22115","Vernon Parish, LA","Louisiana","LA",33847.7728950067,93651.7011403531,0.331708174371066
"14220","Washington Parish, LA","Louisiana","LA",385255.832285711,1065944.99377304,3.77550715639996
"33380","Webster Parish, LA","Louisiana","LA",118684.448155738,328382.032790365,1.16310759192623
"12940","West Baton Rouge Parish, LA","Louisiana","LA",220134.16733096,609078.160433441,2.15731483984341
"22123","West Carroll Parish, LA","Louisiana","LA",3929.3168288887,10871.829189067,0.0385073049231093
"12940","West Feliciana Parish, LA","Louisiana","LA",49677.2967627143,137449.614907121,0.486837508274601
"22127","Winn Parish, LA","Louisiana","LA",11422.463410387,31604.2397505566,0.111940141421793
