"CBSA_FIPS","CBSA_NAME","state_name","state","raw_funding","econ_impact","jobs"
"23460","Etowah County, AL","Alabama","AL",2920515.02558735,7215063.87962495,26.9622708010682
"23500","Cherokee County, SC","South Carolina","SC",1081918.24117653,2875611.59243571,10.7432894112861
"23540","Alachua County, FL","Florida","FL",173209100.72281,556281682.660795,1939.48123826215
"23540","Gilchrist County, FL","Florida","FL",3882852.61557754,12464497.1141862,43.4936746510944
"23540","Levy County, FL","Florida","FL",8157796.41966051,26195939.9637808,91.3739665575727
"23580","Hall County, GA","Georgia","GA",2942121.38540724,8629016.61944192,34.5463385074925
"23620","Cooke County, TX","Texas","TX",362484.680723284,1176153.12151521,4.24977198461557
"23660","Knox County, IL","Illinois","IL",542943.550820812,1526179.23139531,5.25381988556806
"23680","Gallia County, OH","Ohio","OH",308260.126306141,826042.083046495,2.78435542870436
"23700","McKinley County, NM","New Mexico","NM",794117.126652987,1956387.51086426,6.61726577518791
"23780","Finney County, KS","Kansas","KS",128160.090688437,355182.148189085,1.06531832425226
"23820","Alpine County, CA","California","CA",52664.0635350557,166876.50054219,0.462465306001099
"23820","Douglas County, NV","Nevada","NV",362661.090218518,1680273.12224178,3.16539362604998
"23900","Adams County, PA","Pennsylvania","PA",2964703.97470868,6816181.23246591,24.3680385239945
"23940","Campbell County, WY","Wyoming","WY",93894.8263671995,291038.833583093,0.890181835435067
"23980","Barren County, KY","Kentucky","KY",591245.135745923,1560010.26499128,5.34013380572226
"23980","Metcalfe County, KY","Kentucky","KY",129320.557405195,342982.252559071,1.19957568362573
"24011","Caroline County, MD","Maryland","MD",1769187.51789165,3902135.28758993,14.0179960878592
"24020","Warren County, NY","New York","NY",1061824.4714326,2483467.53888743,7.669236604269
"24020","Washington County, NY","New York","NY",974274.891853412,2290681.25149453,6.97643776149146
"24023","Garrett County, MD","Maryland","MD",830928.981789649,1827649.65102836,6.9328544305946
"24029","Kent County, MD","Maryland","MD",1169931.46168045,2635301.93046953,9.56428795963989
"24100","Fulton County, NY","New York","NY",1467447.52961194,3451293.38832166,10.6053285152527
"24140","Wayne County, NC","North Carolina","NC",4030306.19015025,10115948.0939347,39.0722164951353
"24180","Hood County, TX","Texas","TX",836182.314042938,2722561.73256843,9.86104129849344
"24220","Grand Forks County, ND","North Dakota","ND",12912402.1849787,47688069.7026769,95.5622156311497
"24220","Polk County, MN","Minnesota","MN",1737502.28752475,6282983.16326141,13.0455468497363
"24260","Hall County, NE","Nebraska","NE",612775.332571108,1596164.69428582,5.68061549753157
"24260","Howard County, NE","Nebraska","NE",173926.817411652,450448.917303632,1.59943387289456
"24260","Merrick County, NE","Nebraska","NE",7224.23742707,18458.4153078406,0.065260088619172
"24300","Mesa County, CO","Colorado","CO",544358.334731239,1543396.5291965,5.23488958692483
"24330","Itasca County, MN","Minnesota","MN",215159.162412326,567414.473354546,1.92527516184308
"24340","Barry County, MI","Michigan","MI",1068100.62146747,2742288.1110799,10.3637633771883
"24340","Ionia County, MI","Michigan","MI",1730689.15087917,4429423.73288126,16.7954513248392
"24340","Kent County, MI","Michigan","MI",25180859.4401644,64538342.4767261,244.093495583404
"24340","Montcalm County, MI","Michigan","MI",1340735.2016199,3427457.84009332,12.9932693267817
"24340","Ottawa County, MI","Michigan","MI",5770780.76806771,14752064.5202757,55.9576424327295
"24420","Josephine County, OR","Oregon","OR",611492.927722038,1504787.47821458,5.37651233195174
"24460","Barton County, KS","Kansas","KS",1097685.2852846,2618197.33617316,9.41355232435185
"24500","Cascade County, MT","Montana","MT",1642012.16598651,4346477.78900187,15.2110857047642
"24540","Weld County, CO","Colorado","CO",18720926.9485173,52425996.4234212,179.731540535233
"24580","Brown County, WI","Wisconsin","WI",6142100.97717729,14755776.0143195,57.4672723266451
"24580","Kewaunee County, WI","Wisconsin","WI",213074.730732252,519484.90507618,1.97767717365349
"24580","Oconto County, WI","Wisconsin","WI",794207.413290447,1901583.75942867,7.45295282811496
"24600","Putnam County, IN","Indiana","IN",1127076.58403581,3038974.1761265,9.96256049877662
"24620","Greene County, TN","Tennessee","TN",456486.098535585,1224709.00241366,4.41894444705448
"24640","Franklin County, MA","Massachusetts","MA",10439400.7514806,23421549.5817046,82.1716040735772
"24660","Guilford County, NC","North Carolina","NC",47926013.601797,120081362.53337,464.614420457753
"24660","Randolph County, NC","North Carolina","NC",7483666.65477752,18730648.4534372,72.4773965431167
"24660","Rockingham County, NC","North Carolina","NC",9132183.44033448,22909978.8186195,88.3396076484206
"24700","Decatur County, IN","Indiana","IN",505358.51650177,1354293.29543779,4.53084703753322
"24740","Washington County, MS","Mississippi","MS",402175.876784852,1280136.62943799,3.5902232118367
"24780","Pitt County, NC","North Carolina","NC",11476651.2588208,28707475.5980821,111.2259481705
"24820","Darke County, OH","Ohio","OH",449942.135566347,1173376.0204389,4.40191462056602
"24860","Anderson County, SC","South Carolina","SC",6083560.19707903,17590963.5144897,63.1631347277518
"24860","Greenville County, SC","South Carolina","SC",7221380.90415432,20722529.2833049,74.5523773305147
"24860","Laurens County, SC","South Carolina","SC",1093661.8749511,3053519.044588,11.1217853246933
"24860","Pickens County, SC","South Carolina","SC",9265786.97115778,26779556.667712,95.5219361128006
"24900","Carroll County, MS","Mississippi","MS",65374.6833957294,210031.199456425,0.5827977470069
"24900","Leflore County, MS","Mississippi","MS",183587.015989029,588789.77714583,1.63371840502999
"24940","Abbeville County, SC","South Carolina","SC",300541.777912359,858288.945312846,3.18863346827542
"24940","Greenwood County, SC","South Carolina","SC",945961.087200514,2712053.09369832,9.89046189080462
"24980","Grenada County, MS","Mississippi","MS",304883.351297953,961103.22407325,2.7631889944664
"24980","Montgomery County, MS","Mississippi","MS",107688.340075914,346168.634399198,0.958842806356687
"25060","Hancock County, MS","Mississippi","MS",416980.797593695,1219576.30078958,3.86893966680339
"25060","Harrison County, MS","Mississippi","MS",1122575.90024051,3434666.25912688,10.7702595322372
"25060","Jackson County, MS","Mississippi","MS",789210.142796303,2363988.60449719,7.34730521816606
"25060","Stone County, MS","Mississippi","MS",133911.349215855,403315.560845289,1.25840573536351
"25100","Texas County, OK","Oklahoma","OK",52814.1488208764,163495.905941313,0.597815118678675
"25180","Berkeley County, WV","West Virginia","WV",3102370.45370591,7415193.28118202,25.1146785162376
"25180","Morgan County, WV","West Virginia","WV",315657.46638729,769767.950819145,2.54566578264073
"25180","Washington County, MD","Maryland","MD",7529885.16252575,16775726.2678307,61.2552929711872
"25200","Blaine County, ID","Idaho","ID",42759.14100017,128611.377720029,0.436313412070188
"25200","Camas County, ID","Idaho","ID",141.308947368006,588.709036543123,0.00130004231578566
"25200","Lincoln County, ID","Idaho","ID",2574.92817278581,9743.23905024227,0.0236774083042372
"25220","Tangipahoa Parish, LA","Louisiana","LA",1611781.13374137,4506287.45486797,16.0582626007674
"25260","Kings County, CA","California","CA",1566930.84683858,4197283.85840224,13.8070287249946
"25300","Marion County, MO","Missouri","MO",2179058.28330532,5125691.64878079,18.7475678173814
"25300","Ralls County, MO","Missouri","MO",49109.9900813247,116019.647422585,0.423746879337139
"25420","Cumberland County, PA","Pennsylvania","PA",13214488.2405943,31746059.2326271,112.141229394488
"25420","Dauphin County, PA","Pennsylvania","PA",33462093.6222817,80407367.6419669,283.249965506201
"25420","Perry County, PA","Pennsylvania","PA",1653839.34533151,3971404.23954622,14.019001301246
"25460","Boone County, AR","Arkansas","AR",197886.758676516,558188.87644266,1.79278450354159
"25460","Newton County, AR","Arkansas","AR",39707.4982224049,110002.152176241,0.353330004641659
"25500","Harrisonburg city, VA","Virginia","VA",2447458.01698508,6658460.49272351,20.6392603535909
"25500","Rockingham County, VA","Virginia","VA",4237444.90570826,11460883.1970366,36.8221309850957
"25540","Capitol Planning Region, CT","Connecticut","CT",124493222.951677,283429029.874459,948.31287261212
"25540","Lower Connecticut River Valley Planning Region, CT","Connecticut","CT",31609827.6636343,71925734.6082361,240.498733360199
"25580","Adams County, NE","Nebraska","NE",381573.589055052,991743.585685628,3.51425661766784
"25580","Clay County, NE","Nebraska","NE",56106.6833548796,145494.113465897,0.515627990701539
"25580","Webster County, NE","Nebraska","NE",3221.87432652898,8337.08573067754,0.0296412438040666
"25620","Forrest County, MS","Mississippi","MS",2376495.23651346,7578351.44051455,21.5317298869607
"25620","Lamar County, MS","Mississippi","MS",1328823.44098972,4204924.92479249,12.0563322508026
"25620","Perry County, MS","Mississippi","MS",125187.642782582,401712.339193955,1.11532398200026
"25700","Ellis County, KS","Kansas","KS",237076.948638373,655738.454662654,1.93000771999694
"25720","Summit County, UT","Utah","UT",5790310.35919446,15885870.6936633,66.355322555477
"25720","Wasatch County, UT","Utah","UT",2753146.83563685,7576964.46699088,31.6119956338933
"25740","Broadwater County, MT","Montana","MT",46230.5202846012,121267.533581741,0.420362301202052
"25740","Jefferson County, MT","Montana","MT",353677.748760943,922637.225648038,3.21764864342901
"25740","Lewis and Clark County, MT","Montana","MT",1885671.82014646,4978952.47432704,17.3564558933126
"25770","Pike County, PA","Pennsylvania","PA",893814.80666373,2291938.04084699,7.06069687523834
"25775","Henderson County, KY","Kentucky","KY",259824.571521235,684443.994944232,2.28974165224845
"25775","Webster County, KY","Kentucky","KY",22636.6230485864,60147.2292004891,0.211948951676774
"25780","Vance County, NC","North Carolina","NC",7464711.21966687,18688966.7671261,72.3682526196819
"25820","Deaf Smith County, TX","Texas","TX",37393.8133160031,121279.789424476,0.438774646221909
"25840","Morrow County, OR","Oregon","OR",300082.343109572,732425.932495477,2.637608150508
"25840","Umatilla County, OR","Oregon","OR",442428.382140539,1102230.23114212,3.86474925795615
"25850","Mercer County, PA","Pennsylvania","PA",4440536.45740998,10694051.5587997,37.7401074094593
"25860","Alexander County, NC","North Carolina","NC",1817546.39412913,4567394.94913597,17.6537131740484
"25860","Burke County, NC","North Carolina","NC",1885607.52365036,4759156.45752837,18.3005485127135
"25860","Caldwell County, NC","North Carolina","NC",1909088.73422081,4799199.59805032,18.3905351925574
"25860","Catawba County, NC","North Carolina","NC",3958915.65992779,9902932.83775917,38.2428645710117
"25880","Hillsdale County, MI","Michigan","MI",4918844.20361042,12564707.7674381,47.8395262016539
"25900","Hawaii County, HI","Hawaii","HI",1716990.78731795,4840260.52996616,15.5883437355452
"25940","Beaufort County, SC","South Carolina","SC",1657465.62247841,4635713.93688384,16.8558750247596
"25940","Jasper County, SC","South Carolina","SC",267212.102019659,769854.955467304,2.82532471756398
"25980","Liberty County, GA","Georgia","GA",501042.366274943,1459432.96950529,5.66606992404995
"25980","Long County, GA","Georgia","GA",100334.30222658,294495.486964162,1.1811034033741
"26001","Alcona County, MI","Michigan","MI",105501.404877358,269776.288790088,1.02008851137968
"26003","Alger County, MI","Michigan","MI",98735.8615627689,251053.474332857,0.956883929049867
"26009","Antrim County, MI","Michigan","MI",169764.418944483,445658.033315679,1.64851371034906
"26011","Arenac County, MI","Michigan","MI",89246.214736472,227491.131560079,0.86437711824983
"26013","Baraga County, MI","Michigan","MI",111977.725101997,286657.243742064,1.08916736141991
"26020","Lea County, NM","New Mexico","NM",288979.342370889,703590.072328577,2.38112869314199
"26029","Charlevoix County, MI","Michigan","MI",171890.569309844,438082.976708102,1.66694029566667
"26031","Cheboygan County, MI","Michigan","MI",177967.747595713,454689.085920125,1.72209709335152
"26035","Clare County, MI","Michigan","MI",646212.991556364,1649956.02911724,6.27735184265617
"26039","Crawford County, MI","Michigan","MI",42748.4735900602,108996.872748211,0.414486823647705
"26051","Gladwin County, MI","Michigan","MI",153002.550150291,390707.754827166,1.4843949925383
"26053","Gogebic County, MI","Michigan","MI",54552.5453631098,137251.029252849,0.524233226925251
"26063","Huron County, MI","Michigan","MI",403738.625123078,1032143.27449625,3.91463402293035
"26069","Iosco County, MI","Michigan","MI",308202.55212157,785204.250597313,2.98942338386816
"26071","Iron County, MI","Michigan","MI",78160.5874792988,197757.26796628,0.755817105107258
"26085","Lake County, MI","Michigan","MI",119726.861957512,305038.935703409,1.16131916147997
"26090","Allegan County, MI","Michigan","MI",2092864.31107702,5367869.12152103,20.309504761451
"26095","Luce County, MI","Michigan","MI",10857.8429034215,27674.5944363025,0.10532315682916
"26097","Mackinac County, MI","Michigan","MI",63652.9425895017,162175.315948542,0.617439993837548
"26101","Manistee County, MI","Michigan","MI",161699.300466726,418185.538287054,1.57864277338261
"26119","Montmorency County, MI","Michigan","MI",87560.6615170068,223774.140218099,0.841456520692893
"26123","Newaygo County, MI","Michigan","MI",728371.145981964,1862920.36172532,7.08180317788667
"26127","Oceana County, MI","Michigan","MI",457054.090748308,1175085.45472798,4.43581244305025
"26129","Ogemaw County, MI","Michigan","MI",273519.371925211,697041.476381854,2.6519216655204
"26131","Ontonagon County, MI","Michigan","MI",119784.047578324,304826.544859213,1.16131617781065
"26133","Osceola County, MI","Michigan","MI",207175.091082973,537912.677474938,2.01645356767177
"26135","Oscoda County, MI","Michigan","MI",84734.2129709073,215880.259320895,0.82156110588323
"26137","Otsego County, MI","Michigan","MI",199198.17289512,507541.295718033,1.93216755885361
"26140","Citrus County, FL","Florida","FL",1119363.55666644,3575997.18945723,12.4682912014802
"26141","Presque Isle County, MI","Michigan","MI",55795.1611084701,143351.312648665,0.533891668965346
"26143","Roscommon County, MI","Michigan","MI",180049.847275545,459004.539277273,1.74411602106684
"26151","Sanilac County, MI","Michigan","MI",424476.720718003,1081368.48559442,4.11164418709174
"26153","Schoolcraft County, MI","Michigan","MI",68576.0005094888,175080.393461203,0.665840920000389
"26157","Tuscola County, MI","Michigan","MI",580464.194477247,1481379.66704599,5.63787271957504
"26159","Van Buren County, MI","Michigan","MI",1202593.38005156,3136821.90244896,11.6106450370432
"26220","Hood River County, OR","Oregon","OR",265383.229779264,643805.733671432,2.29693818917263
"26300","Garland County, AR","Arkansas","AR",1670620.17373705,4693520.33901417,14.7651853563364
"26340","Houghton County, MI","Michigan","MI",3038968.58905132,7750877.97438516,29.4827624161631
"26340","Keweenaw County, MI","Michigan","MI",57098.4232520169,145435.073947264,0.553802505962523
